customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cust_16022,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),110.27,7036.29,No
cust_16023,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,101.35,3180.56,Yes
cust_16024,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.66,1872.61,No
cust_16025,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,110.34,865.51,No
cust_16026,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,121.05,3373.38,No
cust_16027,Female,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,64.04,1115.43,Yes
cust_16028,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,103.66,7070.37,No
cust_16029,Female,0,No,No,28,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,79.29,2281.84,No
cust_16030,Male,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,87.51,5162.85,No
cust_16031,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.51,151.04,No
cust_16032,Male,1,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),79.21,5379.99,No
cust_16033,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.98,2194.66,No
cust_16034,Female,0,No,No,51,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),67.68,3386.97,No
cust_16035,Male,0,No,No,14,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.8,907.57,No
cust_16036,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,77.68,1468.74,No
cust_16037,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,117.77,8516.82,No
cust_16038,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.4,1528.34,No
cust_16039,Male,0,No,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),88.36,2064.15,No
cust_16040,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,110.82,6214.1,No
cust_16041,Female,0,Yes,Yes,20,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.55,1598.4,No
cust_16042,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.9,330.21,No
cust_16043,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,74.46,612.46,No
cust_16044,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.38,765.21,Yes
cust_16045,Female,0,Yes,Yes,64,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.26,3442.04,No
cust_16046,Male,1,No,No,62,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.28,4567.59,Yes
cust_16047,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.8,2120.51,No
cust_16048,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,75.85,1395.83,Yes
cust_16049,Female,1,Yes,Yes,15,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.83,732.7,Yes
cust_16050,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),114.52,6288.96,No
cust_16051,Male,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.73,2629.52,Yes
cust_16052,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,105.84,3069.88,No
cust_16053,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.69,191.08,No
cust_16054,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.36,1221.51,No
cust_16055,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.86,649.68,Yes
cust_16056,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),77.84,1668.94,No
cust_16057,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),78.14,3584.52,No
cust_16058,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.31,2153.84,Yes
cust_16059,Male,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.11,1519.07,Yes
cust_16060,Female,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.04,1031.41,No
cust_16061,Male,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),101.85,1932.24,No
cust_16062,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,71.02,1825.66,No
cust_16063,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.86,4762.09,Yes
cust_16064,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,74.09,5075.3,No
cust_16065,Male,0,No,Yes,41,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),66.96,2667.21,No
cust_16066,Female,0,Yes,Yes,5,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),54.4,271.17,No
cust_16067,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.06,4067.78,Yes
cust_16068,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.44,1033.45,Yes
cust_16069,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),72.74,5065.93,No
cust_16070,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),45.4,408.83,Yes
cust_16071,Male,0,No,No,27,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.55,2131.52,No
cust_16072,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),48.0,95.02,No
cust_16073,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),119.32,5771.32,No
cust_16074,Male,1,No,No,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.78,4731.75,No
cust_16075,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.97,1076.47,Yes
cust_16076,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,112.08,5787.46,No
cust_16077,Female,0,Yes,No,61,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),55.42,3366.02,Yes
cust_16078,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,119.56,5960.94,No
cust_16079,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,65.43,3083.67,No
cust_16080,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.18,3620.89,No
cust_16081,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.78,2189.14,No
cust_16082,Female,0,Yes,No,22,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,47.66,1023.51,No
cust_16083,Female,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),79.12,2737.3,No
cust_16084,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.46,1227.1,No
cust_16085,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.22,102.71,No
cust_16086,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.81,1335.33,Yes
cust_16087,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.37,1651.77,Yes
cust_16088,Male,1,Yes,No,50,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,83.55,4268.72,No
cust_16089,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.41,6108.26,Yes
cust_16090,Female,0,Yes,No,53,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.42,4787.68,Yes
cust_16091,Female,0,No,Yes,19,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,47.97,894.33,No
cust_16092,Male,1,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.01,3082.16,No
cust_16093,Male,1,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.81,668.3,No
cust_16094,Male,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.6,628.06,No
cust_16095,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),49.37,2505.65,No
cust_16096,Female,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,81.72,5057.6,No
cust_16097,Male,1,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,50.89,2968.31,No
cust_16098,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.07,1144.97,No
cust_16099,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.79,1211.16,Yes
cust_16100,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.45,65.56,No
cust_16101,Female,1,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),117.28,3477.22,Yes
cust_16102,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),123.08,4548.0,No
cust_16103,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,80.57,2892.39,No
cust_16104,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.45,338.73,No
cust_16105,Female,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.52,1922.61,No
cust_16106,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),107.1,2454.06,Yes
cust_16107,Female,1,No,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,61.04,550.0,No
cust_16108,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,116.2,4387.5,No
cust_16109,Female,1,No,No,42,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.59,2515.44,No
cust_16110,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.34,728.55,No
cust_16111,Female,0,Yes,Yes,41,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.42,3745.3,Yes
cust_16112,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.35,2843.41,No
cust_16113,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,119.03,1591.01,Yes
cust_16114,Male,0,No,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.89,249.32,No
cust_16115,Male,1,No,No,23,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.66,1408.47,No
cust_16116,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.63,262.38,No
cust_16117,Male,0,No,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.64,315.03,No
cust_16118,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),103.52,3991.01,No
cust_16119,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.97,1708.72,Yes
cust_16120,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.81,1801.65,No
cust_16121,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,98.54,603.03,Yes
cust_16122,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.72,1341.68,No
cust_16123,Female,0,No,Yes,46,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),86.53,3885.9,No
cust_16124,Female,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,65.9,128.85,No
cust_16125,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.3,0.0,No
cust_16126,Female,1,No,Yes,32,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,53.09,1719.48,Yes
cust_16127,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.8,6534.0,No
cust_16128,Male,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.55,3632.66,No
cust_16129,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.43,2615.68,No
cust_16130,Female,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.11,1219.29,No
cust_16131,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.96,546.86,No
cust_16132,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.93,377.04,Yes
cust_16133,Female,1,Yes,No,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.21,1130.56,Yes
cust_16134,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),90.79,4938.04,No
cust_16135,Female,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,102.67,517.25,No
cust_16136,Male,1,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.2,1524.81,No
cust_16137,Male,1,No,No,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,71.84,1774.76,Yes
cust_16138,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.06,913.88,No
cust_16139,Male,0,No,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,70.84,4973.72,No
cust_16140,Male,1,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.46,1415.65,No
cust_16141,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,79.68,4755.55,No
cust_16142,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.25,2410.63,Yes
cust_16143,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),101.0,1597.85,No
cust_16144,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.55,1206.52,No
cust_16145,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,107.09,4102.04,Yes
cust_16146,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.39,4728.28,No
cust_16147,Male,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,108.81,4690.62,No
cust_16148,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.22,181.36,Yes
cust_16149,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,96.18,186.62,Yes
cust_16150,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.71,3658.93,No
cust_16151,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.38,1956.62,No
cust_16152,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,115.7,4512.66,No
cust_16153,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),65.48,4321.01,No
cust_16154,Female,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.2,1814.34,No
cust_16155,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.26,747.11,No
cust_16156,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.33,520.24,No
cust_16157,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.55,116.61,No
cust_16158,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.48,3133.07,Yes
cust_16159,Male,0,No,Yes,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),61.77,2401.83,No
cust_16160,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,82.65,497.41,Yes
cust_16161,Male,1,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),111.41,7943.55,No
cust_16162,Female,0,No,No,32,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.1,1971.28,Yes
cust_16163,Male,1,No,No,36,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,53.91,1960.9,No
cust_16164,Male,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.83,3053.87,No
cust_16165,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,100.18,4102.91,No
cust_16166,Female,0,Yes,No,62,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,68.34,4243.36,No
cust_16167,Female,0,No,No,35,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),87.27,3064.15,No
cust_16168,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.95,1835.8,No
cust_16169,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),60.97,1433.5,No
cust_16170,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.15,1746.75,No
cust_16171,Male,0,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,92.85,746.02,Yes
cust_16172,Female,0,No,No,17,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),79.34,1342.02,No
cust_16173,Male,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,71.45,1515.19,No
cust_16174,Male,1,Yes,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.68,1119.14,No
cust_16175,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.76,405.0,No
cust_16176,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.58,311.03,No
cust_16177,Male,0,Yes,No,35,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,77.8,2794.97,No
cust_16178,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.82,341.2,No
cust_16179,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),107.09,4317.14,No
cust_16180,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),103.82,2067.79,No
cust_16181,Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),62.82,1698.57,No
cust_16182,Male,1,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,91.36,1462.02,Yes
cust_16183,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.36,5203.65,Yes
cust_16184,Female,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),121.19,1467.67,No
cust_16185,Male,1,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.59,801.27,No
cust_16186,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),121.93,6776.25,No
cust_16187,Female,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.11,542.44,No
cust_16188,Female,0,Yes,No,51,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),116.62,5826.82,No
cust_16189,Female,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,72.76,369.68,No
cust_16190,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.26,2337.13,Yes
cust_16191,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,58.7,2469.48,No
cust_16192,Female,0,Yes,No,23,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,77.93,1826.15,No
cust_16193,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.75,339.68,No
cust_16194,Male,0,No,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.53,1965.77,No
cust_16195,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,115.7,5090.5,Yes
cust_16196,Female,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),87.8,1436.32,No
